mi_geo_id,FIPS,County,Cty.VTD,STATEFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,TOTPOP,VAP,PRS08DEM,PRS08REP,PRS08OTH,GOV06DEM,GOV06REP,GOV06OTH,AG06DEM,AG06REP,AG06OTH,SOS06DEM,SOS06REP,SOS06OTH
837,49,GENESEE,49 1650,26,1650,260491650,A,4.93E+11,Voting District 0493330000001,V1,G5240,N,1763996,0,42.9477572,-83.668152,1451.00,1043.00,569.91,336.89,16.92,472.87,279.86,13.88,337.89,394.87,14.88,328.90,418.87,3.92
838,49,GENESEE,49 1820,26,1820,260491820,A,4.96E+11,Voting District 0495528000001,V1,G5240,N,2529555,0,43.1763452,-83.8931853,1657.00,1206.00,470.79,295.80,14.79,371.77,239.81,10.83,288.78,291.80,24.83,280.81,321.79,10.83
839,49,GENESEE,49 740,26,740,26049740,A,4.93E+11,Voting District 0492900000027,V1,G5240,N,885476,0,43.0366871,-83.7010311,1632.00,1176.00,790.77,10.76,0.83,464.74,11.83,3.75,452.74,23.77,2.82,431.74,33.76,7.77
840,49,GENESEE,49 1640,26,1640,260491640,P,4.93E+11,Voting District 0493328000004,V1,G5240,S,2457252,2835,42.925564,-83.5967305,2913.00,2205.00,798.89,587.91,11.89,539.90,479.87,18.92,366.86,622.87,18.92,343.87,645.87,11.89
841,49,GENESEE,49 1250,26,1250,260491250,P,4.93E+11,Voting District 0492902000018,V1,G5240,S,343248,0,43.0225608,-83.7342898,411.00,295.00,127.92,38.91,0.00,79.92,29.91,1.92,74.93,32.90,1.92,78.91,27.90,2.95
842,49,GENESEE,49 820,26,820,26049820,A,4.93E+11,Voting District 0492900000035,V1,G5240,N,703293,0,43.0303563,-83.7213694,1886.00,1275.00,973.81,27.82,2.84,599.86,29.86,7.80,576.79,46.86,4.81,552.86,71.82,6.81
843,49,GENESEE,49 610,26,610,26049610,A,4.93E+11,Voting District 0492900000014,V1,G5240,N,3538562,154490,43.0686545,-83.6650216,2008.00,1160.00,700.83,30.86,2.88,350.87,22.78,3.86,330.83,36.85,4.84,317.86,51.80,5.89
844,49,GENESEE,49 500,26,500,26049500,A,4.93E+11,Voting District 0492900000003,V1,G5240,N,1032056,0,43.0709672,-83.6998908,1217.00,868.00,709.72,6.73,0.00,398.73,8.71,0.79,386.73,15.70,3.72,374.75,26.69,6.73
845,49,GENESEE,49 1480,26,1480,260491480,P,4.93E+11,Voting District 0493180000002,V1,G5240,S,4146542,699,43.0869303,-83.6860421,2003.00,1520.00,794.65,77.67,5.71,535.66,60.82,1.73,522.68,57.63,9.69,494.69,89.69,8.68
846,49,GENESEE,49 990,26,990,26049990,A,4.93E+11,Voting District 0492900000053,V1,G5240,N,9195542,0,42.9692792,-83.7379235,2572.00,1974.00,1127.86,274.84,8.81,823.81,229.82,3.86,687.81,343.85,15.85,684.82,355.82,8.81
847,49,GENESEE,49 1170,26,1170,260491170,P,4.93E+11,Voting District 0492902000010,V1,G5240,S,6549601,0,42.987539,-83.7914083,1299.00,1039.00,459.90,224.90,15.89,388.90,156.88,8.87,310.86,212.95,15.89,309.91,222.87,10.87
848,49,GENESEE,49 980,26,980,26049980,A,4.93E+11,Voting District 0492900000052,V1,G5240,N,411034,24190,43.0109707,-83.6962725,199.00,160.00,54.97,19.99,1.97,32.00,11.99,2.97,30.97,13.97,1.97,27.99,14.97,3.99
849,49,GENESEE,49 310,26,310,26049310,A,4.92E+11,Voting District 0491990000003,V1,G5240,N,20356964,399492,42.9837635,-83.491555,1552.00,1232.00,435.95,519.96,20.94,370.95,388.93,8.92,253.94,483.93,15.92,262.95,480.94,13.94
850,49,GENESEE,49 1200,26,1200,260491200,P,4.93E+11,Voting District 0492902000013,V1,G5240,S,933970,0,42.9632507,-83.6994544,1093.00,895.00,551.95,334.94,20.95,493.94,279.92,5.94,372.95,384.94,8.96,370.94,382.94,9.94
851,49,GENESEE,49 350,26,350,26049350,A,4.92E+11,Voting District 0491990000007,V1,G5240,N,17666288,67007,42.9839418,-83.5366984,1875.00,1421.00,518.92,520.91,28.91,457.92,398.90,12.92,324.91,497.91,22.91,313.90,518.92,12.92
852,49,GENESEE,49 40,26,40,2604940,A,4.90E+11,Voting District 0490400000001,V1,G5240,N,31826479,235042,42.9186484,-83.5493925,2236.00,1679.00,605.85,783.85,16.89,504.89,603.83,11.86,337.85,726.85,23.85,333.85,753.85,10.84
853,49,GENESEE,49 1450,26,1450,260491450,A,4.93E+11,Voting District 0493122000003,V1,G5240,N,20575856,1471,42.9054609,-83.879898,1129.00,862.00,317.91,300.88,10.91,310.91,207.91,6.91,207.91,276.92,19.90,216.91,286.90,8.92
854,49,GENESEE,49 510,26,510,26049510,A,4.93E+11,Voting District 0492900000004,V1,G5240,N,975142,0,43.0641282,-83.7100076,1880.00,1316.00,995.88,6.89,1.88,594.89,12.85,1.88,579.88,21.88,3.89,561.85,34.88,3.89
855,49,GENESEE,49 1020,26,1020,260491020,A,4.93E+11,Voting District 0492900000056,V1,G5240,N,401160,0,43.0024413,-83.6666638,189.00,135.00,89.97,0.95,0.95,62.97,0.95,0.00,59.97,2.96,0.00,56.96,3.94,1.96
856,49,GENESEE,49 2110,26,2110,260492110,A,4.96E+11,Voting District 0495616000009,V1,G5240,N,15550025,202026,42.8930543,-83.7096403,2435.00,1758.00,722.89,586.90,32.86,535.86,374.83,13.89,388.90,486.89,22.89,382.90,510.87,15.87
857,49,GENESEE,49 1060,26,1060,260491060,A,4.93E+11,Voting District 0492900000060,V1,G5240,N,2327716,0,42.9896313,-83.6723085,1765.00,1374.00,627.76,153.74,12.77,397.80,115.78,5.76,338.78,161.81,9.80,332.75,170.77,7.77
858,49,GENESEE,49 1280,26,1280,260491280,A,4.93E+11,Voting District 0492920000001,V1,G5240,N,1495762,33986,43.0708188,-83.8477108,1347.00,1063.00,459.91,350.92,6.91,427.92,245.90,7.92,305.91,346.93,8.92,319.93,337.89,11.94
859,49,GENESEE,49 1750,26,1750,260491750,A,4.93E+11,Voting District 0493330000011,V1,G5240,N,2538064,0,42.95316,-83.6818232,3393.00,2497.00,957.83,454.81,15.82,697.81,325.81,14.82,550.82,437.81,34.82,536.84,476.82,18.84
860,49,GENESEE,49 940,26,940,26049940,A,4.93E+11,Voting District 0492900000048,V1,G5240,N,1137128,0,43.0028254,-83.7326269,2409.00,1795.00,723.78,303.67,18.66,524.60,199.62,14.69,424.68,276.61,23.73,413.63,296.66,21.67
861,49,GENESEE,49 1860,26,1860,260491860,A,4.96E+11,Voting District 0495530000004,V1,G5240,N,21633296,419414,43.1539142,-83.9031281,1572.00,1219.00,486.92,345.92,20.90,449.93,240.93,13.92,358.92,310.92,19.89,344.90,346.92,9.91
862,49,GENESEE,49 1350,26,1350,260491350,A,4.93E+11,Voting District 0492922000003,V1,G5240,N,12224029,10487,43.0527804,-83.8830258,1770.00,1364.00,481.90,520.90,12.89,422.92,407.90,2.94,261.93,531.96,11.90,256.92,547.89,7.91
863,49,GENESEE,49 1880,26,1880,260491880,A,4.96E+11,Voting District 0495596000002,V1,G5240,N,1885144,0,43.1153213,-83.7031579,1904.00,1403.00,562.81,244.77,16.82,409.80,151.83,9.80,314.81,221.77,18.78,326.82,227.81,7.77
864,49,GENESEE,49 1490,26,1490,260491490,A,4.93E+11,Voting District 0493180000003,V1,G5240,N,2804518,6307,43.0552013,-83.5878252,725.00,574.00,265.96,156.94,5.94,235.95,110.94,8.93,184.97,145.95,14.95,178.96,168.96,5.94
865,49,GENESEE,49 2120,26,2120,260492120,P,4.97E+11,Voting District 0496818000001,V1,G5240,S,21808499,418052,43.1151317,-83.5478527,1294.00,1033.00,391.91,178.89,14.89,294.91,153.91,6.90,262.87,181.90,4.89,245.88,196.89,6.90
866,49,GENESEE,49 1680,26,1680,260491680,A,4.93E+11,Voting District 0493330000004,V1,G5240,N,5425127,4592,42.949478,-83.6182415,3593.00,2604.00,1010.85,677.82,26.82,724.87,510.84,17.86,571.88,623.88,32.84,527.87,698.86,15.84
867,49,GENESEE,49 1080,26,1080,260491080,A,4.93E+11,Voting District 0492902000001,V1,G5240,N,3945167,2017,43.0263954,-83.7946645,1913.00,1500.00,943.91,387.89,19.97,768.93,342.89,4.97,583.91,490.88,17.91,579.96,493.91,15.00
868,49,GENESEE,49 570,26,570,26049570,A,4.93E+11,Voting District 0492900000010,V1,G5240,N,836034,0,43.0474073,-83.7245387,1828.00,1256.00,984.78,7.81,0.82,568.81,15.80,3.82,569.79,16.83,1.83,541.82,39.85,2.82
869,49,GENESEE,49 210,26,210,26049210,A,4.92E+11,Voting District 0491626000002,V1,G5240,N,20036366,0,43.0029536,-83.8423149,2238.00,1744.00,655.90,553.90,33.92,595.92,402.90,9.91,413.89,535.92,29.92,422.90,558.90,10.92
870,49,GENESEE,49 2220,26,2220,260492220,A,4.98E+11,Voting District 0497946000003,V1,G5240,N,31265982,12176,43.1567939,-83.6129174,1767.00,1386.00,561.83,338.84,20.86,461.88,239.82,14.80,348.82,326.80,23.81,334.83,349.86,18.83
871,49,GENESEE,49 800,26,800,26049800,A,4.93E+11,Voting District 0492900000033,V1,G5240,N,585125,13443,43.0118437,-83.6916664,1219.00,1125.00,171.86,35.90,6.87,78.90,26.90,7.89,73.86,32.88,4.88,63.91,36.86,10.85
872,49,GENESEE,49 1940,26,1940,260491940,A,4.96E+11,Voting District 0495598000007,V1,G5240,N,7286492,1241,43.1100201,-83.7231612,1482.00,1175.00,492.86,186.88,8.87,380.88,111.88,4.88,329.00,150.87,9.87,329.85,154.86,6.85
873,49,GENESEE,49 1730,26,1730,260491730,A,4.93E+11,Voting District 0493330000009,V1,G5240,N,8026353,102450,42.9272091,-83.5846486,3270.00,2292.00,1012.79,788.80,33.76,730.80,603.80,14.78,526.69,759.79,28.78,504.79,795.81,29.79
874,49,GENESEE,49 1980,26,1980,260491980,A,4.96E+11,Voting District 0495598000011,V1,G5240,N,633208,0,43.0949349,-83.7103461,1218.00,781.00,629.95,3.94,2.97,377.93,5.96,5.96,373.97,9.96,3.94,373.97,12.95,0.95
875,49,GENESEE,49 2270,26,2270,260492270,A,4.98E+11,Voting District 0498238000003,V1,G5240,N,17278117,1552,43.1977492,-83.7049861,3591.00,2707.00,986.71,546.74,29.78,737.75,384.76,15.75,596.81,480.74,30.76,574.72,518.75,20.76
876,49,GENESEE,49 2140,26,2140,260492140,P,4.97E+11,Voting District 0496818000003,V1,G5240,S,23239138,37747,43.071285,-83.4890926,2739.00,1926.00,843.91,630.90,32.90,655.92,474.91,10.91,494.91,588.92,25.91,498.88,600.93,21.92
877,49,GENESEE,49 1870,26,1870,260491870,A,4.96E+11,Voting District 0495596000001,V1,G5240,N,1215092,0,43.1204927,-83.6923391,1182.00,847.00,374.84,141.81,7.85,210.83,116.86,13.82,181.85,128.86,17.86,171.82,155.83,8.87
878,49,GENESEE,49 2130,26,2130,260492130,P,4.97E+11,Voting District 0496818000002,V1,G5240,S,24979271,160078,43.0680991,-83.5484004,3427.00,2614.00,1202.88,854.84,31.82,1004.86,658.86,9.87,753.87,831.87,46.86,758.90,871.86,14.87
879,49,GENESEE,49 260,26,260,26049260,P,4.92E+11,Voting District 0491988000002,V1,G5240,S,938046,0,43.0249987,-83.511779,1683.00,1236.00,422.92,223.93,10.91,300.93,160.91,6.94,221.93,218.94,12.91,222.93,229.94,7.93
880,49,GENESEE,49 1910,26,1910,260491910,A,4.96E+11,Voting District 0495598000003,V1,G5240,N,4729815,0,43.1271659,-83.7165091,1106.00,833.00,343.92,173.92,7.90,258.95,137.92,11.93,211.90,166.92,14.93,221.92,167.92,8.92
881,49,GENESEE,49 2000,26,2000,260492000,A,4.96E+11,Voting District 0495598000013,V1,G5240,N,5236498,0,43.0898371,-83.7436954,1153.00,935.00,729.92,59.93,1.91,575.91,41.91,4.94,538.93,66.89,10.92,531.92,74.91,13.88
882,49,GENESEE,49 1190,26,1190,260491190,A,4.93E+11,Voting District 0492902000012,V1,G5240,N,4365274,11563,42.9625149,-83.7873461,1913.00,1434.00,575.84,378.83,25.81,462.81,283.82,5.85,331.83,383.83,11.83,321.83,404.79,4.79
883,49,GENESEE,49 2050,26,2050,260492050,A,4.96E+11,Voting District 0495616000003,V1,G5240,N,15861133,14844,42.95078,-83.7816658,2632.00,2110.00,891.84,767.86,28.82,806.82,554.85,11.86,559.84,747.87,27.85,560.86,774.86,14.87
884,49,GENESEE,49 700,26,700,26049700,A,4.93E+11,Voting District 0492900000023,V1,G5240,N,1210394,0,43.0363399,-83.659084,2046.00,1455.00,507.75,117.73,8.75,316.76,80.78,6.78,276.76,110.74,12.78,264.76,126.75,8.75
885,49,GENESEE,49 1180,26,1180,260491180,P,4.93E+11,Voting District 0492902000011,V1,G5240,S,5560005,75052,42.977973,-83.7563603,913.00,737.00,421.93,143.93,2.92,342.92,102.90,7.92,292.93,141.90,11.92,287.94,151.91,4.91
886,49,GENESEE,49 2010,26,2010,260492010,A,4.96E+11,Voting District 0495598000014,V1,G5240,N,7030308,59118,43.0533245,-83.7907199,2518.00,1873.00,887.89,400.88,13.85,691.89,323.90,11.90,541.87,444.92,14.91,523.86,482.89,7.87
887,49,GENESEE,49 770,26,770,26049770,A,4.93E+11,Voting District 0492900000030,V1,G5240,N,18419,0,43.0305999,-83.6829617,35.00,31.00,10.00,6.00,0.00,7.00,0.00,0.00,2.00,4.00,1.00,3.00,3.00,0.00
888,49,GENESEE,49 1840,26,1840,260491840,A,4.96E+11,Voting District 0495530000002,V1,G5240,N,24516641,278515,43.2012191,-83.8492615,1349.00,998.00,393.88,252.88,10.92,301.90,184.87,3.90,226.88,228.88,12.88,221.90,248.87,7.88
889,49,GENESEE,49 520,26,520,26049520,A,4.93E+11,Voting District 0492900000005,V1,G5240,N,867733,0,43.0600387,-83.6982105,1701.00,1199.00,1019.84,15.86,1.86,565.82,15.86,2.88,552.80,23.98,7.86,537.81,40.84,2.88
890,49,GENESEE,49 880,26,880,26049880,A,4.93E+11,Voting District 0492900000042,V1,G5240,N,2492082,34582,43.0170291,-83.6802873,3087.00,2662.00,1326.67,181.75,18.75,904.53,137.73,11.79,780.75,225.73,27.80,740.72,264.69,25.73
891,49,GENESEE,49 420,26,420,26049420,A,4.93E+11,Voting District 0492778000001,V1,G5240,N,8054757,605958,42.8578334,-83.703988,2285.00,1721.00,655.88,610.91,16.86,507.88,433.88,15.88,336.87,564.87,23.86,339.89,570.89,18.88
892,49,GENESEE,49 1290,26,1290,260491290,A,4.93E+11,Voting District 0492920000002,V1,G5240,N,1534255,105089,43.0706276,-83.8279813,1324.00,1030.00,480.92,423.92,14.90,430.94,344.90,8.89,297.92,447.90,19.93,289.91,468.93,10.93
893,49,GENESEE,49 910,26,910,26049910,A,4.93E+11,Voting District 0492900000045,V1,G5240,N,661603,0,43.0190755,-83.6604904,1584.00,1248.00,704.86,198.84,8.83,564.78,158.80,6.84,450.83,256.85,13.82,431.85,275.80,17.82
894,49,GENESEE,49 60,26,60,2604960,A,4.90E+11,Voting District 0490400000003,V1,G5240,N,26028222,1081917,42.8960675,-83.493741,2501.00,1814.00,655.85,774.86,21.86,501.86,640.87,13.87,331.86,738.87,39.85,336.86,778.84,18.86
895,49,GENESEE,49 490,26,490,26049490,A,4.93E+11,Voting District 0492900000002,V1,G5240,N,1009168,0,43.0713479,-83.7129038,1796.00,1339.00,1235.85,7.85,0.85,710.82,15.86,2.83,693.83,22.81,9.80,678.85,38.85,3.83
896,49,GENESEE,49 680,26,680,26049680,A,4.93E+11,Voting District 0492900000021,V1,G5240,N,1504770,0,43.0451325,-83.6585564,2463.00,1842.00,542.72,145.73,14.73,355.73,102.74,12.75,288.71,149.76,20.75,301.70,150.72,14.73
897,49,GENESEE,49 1440,26,1440,260491440,A,4.93E+11,Voting District 0493122000002,V1,G5240,N,20630368,1129,42.8761096,-83.879438,1521.00,1119.00,445.75,354.78,22.79,290.94,210.76,7.83,214.80,266.79,17.79,222.77,271.81,9.79
898,49,GENESEE,49 790,26,790,26049790,A,4.93E+11,Voting District 0492900000032,V1,G5240,N,1185007,0,43.02234,-83.7036916,1695.00,1240.00,615.70,30.88,2.73,302.70,24.83,2.73,288.70,34.73,6.73,262.70,56.72,5.70
899,49,GENESEE,49 1500,26,1500,260491500,A,4.93E+11,Voting District 0493180000004,V1,G5240,N,1807194,9705,43.1252685,-83.6814565,1333.00,1023.00,395.90,214.90,7.89,292.88,166.87,5.87,252.88,191.88,12.88,243.86,211.88,5.87
900,49,GENESEE,49 2150,26,2150,260492150,P,4.97E+11,Voting District 0496818000004,V1,G5240,S,20770894,2774974,43.1166548,-83.4906245,1270.00,988.00,450.85,245.87,16.88,360.88,172.89,10.88,294.88,213.88,17.85,270.88,256.91,11.87
901,49,GENESEE,49 1960,26,1960,260491960,A,4.96E+11,Voting District 0495598000009,V1,G5240,N,1027103,0,43.0948385,-83.700487,1201.00,817.00,600.92,13.90,0.92,370.91,17.91,1.91,357.93,26.91,5.92,354.90,34.92,2.93
902,49,GENESEE,49 1890,26,1890,260491890,A,4.96E+11,Voting District 0495598000001,V1,G5240,N,11831862,32971,43.113928,-83.7590318,1533.00,1141.00,586.86,198.83,4.84,482.80,150.87,7.85,421.79,203.84,8.86,410.88,220.85,3.83
903,49,GENESEE,49 400,26,400,26049400,P,4.93E+11,Voting District 0492776000004,V1,G5240,S,3455462,438175,42.8013912,-83.7322085,2624.00,2084.00,668.85,529.84,29.85,413.85,341.85,8.85,284.84,437.89,19.84,288.84,444.83,15.84
904,49,GENESEE,49 2060,26,2060,260492060,A,4.96E+11,Voting District 0495616000004,V1,G5240,N,7856204,67442,42.9356987,-83.7142569,1157.00,922.00,429.87,289.88,14.88,379.88,218.90,2.90,264.88,311.90,14.88,243.91,336.89,11.88
905,49,GENESEE,49 1590,26,1590,260491590,A,4.93E+11,Voting District 0493180000013,V1,G5240,N,8004585,14270,43.1276878,-83.6477632,1542.00,1367.00,568.85,329.84,17.85,530.84,187.87,7.83,426.85,264.84,16.85,438.85,269.88,6.84
906,49,GENESEE,49 1950,26,1950,260491950,A,4.96E+11,Voting District 0495598000008,V1,G5240,N,3299055,0,43.0535947,-83.7469273,846.00,606.00,322.93,40.92,3.92,254.91,37.90,2.91,245.93,43.92,2.91,237.92,52.92,2.91
907,49,GENESEE,49 2040,26,2040,260492040,A,4.96E+11,Voting District 0495616000002,V1,G5240,N,3925118,0,42.9508403,-83.7280008,1440.00,1092.00,429.85,209.85,18.87,323.87,152.93,7.84,251.86,204.84,19.86,248.87,223.88,7.84
908,49,GENESEE,49 780,26,780,26049780,A,4.93E+11,Voting District 0492900000031,V1,G5240,N,484168,1184,43.0364935,-83.6759375,387.00,279.00,79.90,19.93,0.91,59.96,14.91,1.90,51.90,18.88,3.89,54.89,19.93,0.00
909,49,GENESEE,49 1390,26,1390,260491390,P,4.93E+11,Voting District 0492922000007,V1,G5240,S,15817722,9300,43.0810018,-83.9051059,987.00,763.00,445.94,374.94,20.94,409.94,280.94,5.94,277.94,378.92,25.92,277.94,394.94,15.93
910,49,GENESEE,49 650,26,650,26049650,A,4.93E+11,Voting District 0492900000018,V1,G5240,N,3103526,0,43.0450511,-83.684908,925.00,665.00,538.83,5.87,0.00,366.84,15.86,1.83,371.82,7.84,1.83,362.82,16.87,2.84
911,49,GENESEE,49 730,26,730,26049730,A,4.93E+11,Voting District 0492900000026,V1,G5240,N,881618,0,43.0409148,-83.7123113,1707.00,1167.00,920.77,15.79,5.79,484.78,18.79,2.79,457.77,36.80,3.79,452.82,47.79,1.81
912,49,GENESEE,49 1010,26,1010,260491010,A,4.93E+11,Voting District 0492900000055,V1,G5240,N,2025017,0,43.0004094,-83.6850679,2062.00,1524.00,565.66,138.66,7.66,343.67,103.69,6.65,300.73,137.69,7.66,301.64,139.64,7.66
913,49,GENESEE,49 370,26,370,26049370,A,4.93E+11,Voting District 0492776000001,V1,G5240,N,4143461,34751,42.8085164,-83.697382,2395.00,1678.00,633.78,555.77,26.77,450.78,426.77,9.76,339.78,496.77,36.78,349.80,503.76,21.77
914,49,GENESEE,49 1090,26,1090,260491090,A,4.93E+11,Voting District 0492902000002,V1,G5240,N,5108977,22592,43.0110643,-83.7948541,2443.00,1905.00,1042.87,364.89,10.89,848.88,297.88,13.88,683.89,428.88,21.87,690.89,433.86,17.90
915,49,GENESEE,49 1510,26,1510,260491510,P,4.93E+11,Voting District 0493180000005,V1,G5240,S,8190988,846278,43.0877852,-83.6265696,1836.00,1365.00,523.90,284.90,24.90,464.93,203.93,17.88,368.90,281.88,21.92,357.93,307.91,9.91
916,49,GENESEE,49 830,26,830,26049830,A,4.93E+11,Voting District 0492900000036,V1,G5240,N,828750,0,43.0241958,-83.719322,1956.00,1328.00,920.88,38.86,7.87,555.87,36.88,0.86,519.86,63.86,6.86,503.85,83.84,2.89
917,49,GENESEE,49 180,26,180,26049180,A,4.91E+11,Voting District 0491206000011,V1,G5240,N,5560058,118235,43.0389038,-83.597453,1754.00,1413.00,611.88,475.90,24.92,573.91,331.87,8.92,416.92,440.92,24.92,402.92,475.90,12.91
918,51,GLADWIN,51 40,26,40,2605140,A,5.11E+11,Voting District 0510668000001,V1,G5240,N,90730979,783031,43.8520436,-84.5702665,1964.00,1480.00,389.73,427.74,14.85,318.70,346.74,18.68,249.72,371.69,30.72,242.73,413.66,11.73
919,51,GLADWIN,51 130,26,130,26051130,P,5.13E+11,Voting District 0513234000001,V1,G5240,S,45699383,53174,44.053747,-84.4155021,450.00,306.00,43.92,83.91,1.88,46.90,62.91,0.88,30.91,72.88,0.88,24.90,79.92,0.00
920,51,GLADWIN,51 190,26,190,26051190,A,5.17E+11,Voting District 0517224000001,V1,G5240,N,56782755,3815547,44.0531454,-84.3287317,1151.00,1067.00,392.72,373.86,11.78,418.80,253.78,10.86,314.85,318.72,27.78,331.81,334.73,7.73
921,51,GLADWIN,51 100,26,100,26051100,A,5.12E+11,Voting District 0511636000001,V1,G5240,N,52181081,2101565,44.1194246,-84.3303025,901.00,765.00,301.69,248.80,12.74,246.77,193.74,9.75,217.64,205.71,10.72,222.77,212.73,8.76
922,51,GLADWIN,51 180,26,180,26051180,A,5.17E+11,Voting District 0517050000001,V1,G5240,N,88652016,3104107,44.0342665,-84.550734,2457.00,1925.00,595.57,639.59,26.64,506.64,529.62,10.72,354.56,609.61,38.68,312.59,703.71,9.60
923,51,GLADWIN,51 10,26,10,2605110,P,5.11E+11,Voting District 0510666000001,V1,G5240,S,851655,672984,43.8863795,-84.4959595,349.00,260.00,92.94,65.00,1.95,72.94,36.94,2.94,54.94,48.94,3.95,57.95,52.00,0.94
924,51,GLADWIN,51 210,26,210,26051210,A,5.18E+11,Voting District 0517986000001,V1,G5240,N,87416251,3811676,43.8510899,-84.4125494,2566.00,2063.00,724.63,690.40,25.57,620.62,536.64,14.56,484.69,607.49,38.51,463.44,666.49,18.57
925,51,GLADWIN,51 200,26,200,26051200,A,5.17E+11,Voting District 0517314000001,V1,G5240,N,90282109,1215686,44.1154295,-84.5371783,1043.00,824.00,270.82,245.78,5.78,236.84,194.77,11.81,153.84,248.83,22.82,156.82,264.81,10.86
926,51,GLADWIN,51 30,26,30,2605130,P,5.11E+11,Voting District 0510666000003,V1,G5240,S,1016277,0,43.8786107,-84.4926349,350.00,232.00,56.97,63.96,2.95,58.00,45.95,2.95,38.97,53.95,4.95,40.97,55.96,3.96
927,51,GLADWIN,51 60,26,60,2605160,A,5.11E+11,Voting District 0510836000001,V1,G5240,N,55831254,4241416,43.8677399,-84.3255283,2416.00,2034.00,720.54,553.54,27.48,608.42,421.45,21.50,481.50,499.49,32.51,477.75,528.86,17.47
928,51,GLADWIN,51 80,26,80,2605180,A,5.11E+11,Voting District 0511144000001,V1,G5240,N,88525166,1019483,43.9365049,-84.4162258,1308.00,1014.00,298.73,288.88,21.77,231.74,217.64,15.73,186.77,244.76,18.75,173.78,280.79,5.77
929,51,GLADWIN,51 70,26,70,2605170,A,5.11E+11,Voting District 0510972000001,V1,G5240,N,83753713,1006381,44.10307,-84.2459141,461.00,395.00,122.86,144.88,4.86,103.84,115.88,6.86,90.91,122.86,5.88,87.84,125.84,2.88
930,51,GLADWIN,51 110,26,110,26051110,A,5.13E+11,Voting District 0513232000001,V1,G5240,N,3685664,825,43.9839173,-84.4743418,1223.00,922.00,257.60,271.82,12.70,201.71,213.72,6.72,160.76,231.73,9.78,140.74,260.70,5.74
931,51,GLADWIN,51 50,26,50,2605150,A,5.11E+11,Voting District 0510736000001,V1,G5240,N,89724034,2847849,43.8632458,-84.2326246,844.00,671.00,245.79,170.82,9.79,247.85,110.84,4.83,181.80,156.84,15.84,171.87,181.80,4.83
932,51,GLADWIN,51 20,26,20,2605120,P,5.11E+11,Voting District 0510666000002,V1,G5240,S,795513,61438,43.8767831,-84.4779758,372.00,289.00,93.90,67.91,3.91,83.91,40.94,3.91,69.91,50.94,5.93,69.91,52.93,0.93
933,51,GLADWIN,51 140,26,140,26051140,P,5.13E+11,Voting District 0513234000002,V1,G5240,S,45510553,146964,44.0095653,-84.4256383,666.00,494.00,145.87,162.76,6.87,127.86,145.87,5.87,106.86,146.89,10.89,87.87,180.87,6.87
934,51,GLADWIN,51 150,26,150,26051150,A,5.14E+11,Voting District 0513534000001,V1,G5240,N,182208543,2654006,43.9902015,-84.2348343,136.00,103.00,41.91,18.93,1.91,33.99,22.92,0.91,27.92,24.94,0.00,26.96,26.96,0.91
935,51,GLADWIN,51 120,26,120,26051120,A,5.13E+11,Voting District 0513232000002,V1,G5240,N,3798440,61348,43.9848555,-84.4960523,1710.00,1322.00,345.73,375.70,6.73,290.87,294.70,6.73,210.64,345.73,12.57,187.70,380.71,7.75
