sd_geo_id	sd_vote_id	statefp10	countyfp10	totpop	vap	vtd_fact	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	sd_agg	fraction	mergevar	county	precinct	usp_tot_08	usp_r_08	usp_d_08	ush_r_08	ush_d_08	uss_r_08	uss_d_08	usp_08	ush_08	uss_08	av_08	ndv	nrv
480	"443"	46	83	2418	1635	"VTD210"	"VTD210"	"46083VTD210"	"A"	"VTD - Sioux Falls precinct 2-10"	"VTD - Sioux Falls precinct 2-10"	0	"G5240"	"N"	2743867	0	43.492268	-96.737976	"1635"	"1"	"443"	"Lincoln"	"Sioux Falls 2-10"	1479.0	979.0	500.0	681.0	798.0	834.0	655.0	0.33806625	0.53955376	0.43989253	0.43917248	649.5361	829.4639
481	"438"	46	83	3394	2462	"VTD111"	"VTD111"	"46083VTD111"	"A"	"VTD - Sioux Falls precinct 1-11"	"VTD - Sioux Falls precinct 1-11"	0	"G5240"	"N"	5791967	0	43.484665	-96.75757	"2462"	"1"	"438"	"Lincoln"	"Sioux Falls 1-11"	1652.0	1012.0	640.0	672.0	977.0	836.0	820.0	0.3874092	0.5924803	0.49516907	0.491628	812.16943	839.83057
482	"439"	46	83	3116	2338	"VTD112"	"VTD112"	"46083VTD112"	"A"	"VTD - Sioux Falls precinct 1-12"	"VTD - Sioux Falls precinct 1-12"	0	"G5240"	"N"	5660459	0	43.486187	-96.779274	"2338"	"1"	"439"	"Lincoln"	"Sioux Falls 1-12"	1331.0	750.0	581.0	475.0	860.0	593.0	745.0	0.4365139	0.6441948	0.5568012	0.54595405	726.66486	604.33514
483	"440"	46	83	1739	1273	"VTD113"	"VTD113"	"46083VTD113"	"A"	"VTD - Sioux Falls precinct 1-13"	"VTD - Sioux Falls precinct 1-13"	0	"G5240"	"N"	650224	0	43.498043	-96.79886	"1273"	"1"	"440"	"Lincoln"	"Sioux Falls 1-13"	739.0	369.0	370.0	214.0	534.0	255.0	494.0	0.5006766	0.7139037	0.6595461	0.62522364	462.04025	276.95975
484	"430"	46	83	1553	1057	"VTD-H2"	"VTD-H2"	"46083VTD-H2"	"A"	"VTD - Harrisburg ward 2 (part of precinct 27)"	"VTD - Harrisburg ward 2 (part of precinct 27)"	0	"G5240"	"N"	1970455	0	43.429646	-96.69277	"2717"	"0.389032021"	"430"	"Lincoln"	"Harrisburg"	552.8145	292.16306	260.65146	170.39603	383.58557	203.07472	354.7972	0.47149894	0.6924157	0.6359833	0.6001402	331.7662	221.04828
485	"425"	46	83	711	518	"VTD-12"	"VTD-12"	"46083VTD-12"	"A"	"VTD - Dayton twnshp"	"VTD - Dayton twnshp"	0	"G5240"	"N"	115518254	48623	43.380695	-96.618706	"518"	"1"	"425"	"Lincoln"	"Dayton Township"	355.0	209.0	146.0	131.0	231.0	154.0	208.0	0.4112676	0.63812155	0.5745856	0.5421687	192.46988	162.53012
486	"437"	46	83	853	609	"VTD-14"	"VTD-14"	"46083VTD-14"	"A"	"VTD-Perry twshp"	"VTD-Perry twshp"	0	"G5240"	"N"	89863239	21464	43.393856	-96.85811	"609"	"1"	"437"	"Lincoln"	"Perry Township"	387.0	231.0	156.0	139.0	251.0	155.0	235.0	0.4031008	0.64358974	0.6025641	0.5501285	212.89975	174.10025
487	"422"	46	83	222	174	"VTD-B3"	"VTD-B3"	"46083VTD-B3"	"A"	"VTD-Beresford Ward 3 (part of precinct 26)"	"VTD-Beresford Ward 3 (part of precinct 26)"	0	"G5240"	"N"	261261	0	43.086773	-96.77647	"724"	"0.240331492"	"422"	"Lincoln"	"Beresford/Pleasant/Brooklyn"	106.22652	59.121548	47.104973	30.281769	76.18508	37.491714	69.4558	0.44343892	0.71557564	0.6494382	0.6030075	64.05539	42.17113
488	"422"	46	83	116	88	"VTD-B1"	"VTD-B1"	"46083VTD-B1"	"A"	"VTD-Beresford ward 1 (part of precinct 26)"	"VTD-Beresford ward 1 (part of precinct 26)"	0	"G5240"	"N"	364380	0	43.086742	-96.77099	"724"	"0.121546961"	"422"	"Lincoln"	"Beresford/Pleasant/Brooklyn"	53.72376	29.900553	23.823204	15.314918	38.530388	18.961327	35.12707	0.44343892	0.71557564	0.6494382	0.6030075	32.39583	21.327927
489	"434"	46	83	629	461	"VTD-L3"	"VTD-L3"	"46083VTD-L3"	"A"	"VTD - Lennox Ward 3 (part of precinct 25)"	"VTD - Lennox Ward 3 (part of precinct 25)"	0	"G5240"	"N"	876738	0	43.356827	-96.89842	"1554"	"0.296653797"	"434"	"Lincoln"	"Lennox City"	290.1274	148.03024	142.09717	73.27349	219.5238	92.25933	203.5045	0.48977506	0.7497467	0.6880642	0.6431465	186.59444	103.532974
490	"434"	46	83	744	562	"VTD-L1"	"VTD-L1"	"46083VTD-L1"	"A"	"VTD - Lennox Ward 1 (part of precinct 25)"	"VTD - Lennox Ward 1 (part of precinct 25)"	0	"G5240"	"N"	1207798	0	43.34921	-96.88868	"1554"	"0.361647362"	"434"	"Lincoln"	"Lennox City"	353.69113	180.46204	173.22908	89.3269	267.61905	112.47233	248.09009	0.48977506	0.7497467	0.6880642	0.6431465	227.47522	126.215904
491	"434"	46	83	738	531	"VTD-L2"	"VTD-L2"	"46083VTD-L2"	"A"	"VTD - Lennox Ward 2 (part of precinct 25)"	"VTD - Lennox Ward 2 (part of precinct 25)"	0	"G5240"	"N"	1316954	0	43.347492	-96.89758	"1554"	"0.341698842"	"434"	"Lincoln"	"Lennox City"	334.18146	170.50772	163.67375	84.39961	252.85715	106.26834	234.40541	0.48977506	0.7497467	0.6880642	0.6431465	214.92764	119.25382
492	"435"	46	83	184	148	"VTD-07"	"VTD-07"	"46083VTD-07"	"A"	"VTD-LincolnTwp"	"VTD-LincolnTwp"	0	"G5240"	"N"	93160522	22543	43.218063	-96.73892	"148"	"1"	"435"	"Lincoln"	"Lincoln Township"	107.0	62.0	45.0	40.0	70.0	29.0	80.0	0.42056075	0.6363636	0.73394495	0.5981595	64.00307	42.996933
493	"436"	46	83	242	185	"VTD-02"	"VTD-02"	"46083VTD-02"	"A"	"VTD-Norway township"	"VTD-Norway township"	0	"G5240"	"N"	92927939	34856	43.126026	-96.62766	"185"	"1"	"436"	"Lincoln"	"Norway Township"	140.0	75.0	65.0	34.0	106.0	49.0	92.0	0.4642857	0.75714284	0.6524823	0.6247031	87.458435	52.54157
494	"432"	46	83	481	382	"VTD-21"	"VTD-21"	"46083VTD-21"	"A"	"VTD-Hudson/Eden"	"VTD-Hudson/Eden"	0	"G5240"	"N"	90991168	0	43.126114	-96.510666	"382"	"1"	"432"	"Lincoln"	"Hudson/Eden Township"	215.0	113.0	102.0	60.0	158.0	76.0	144.0	0.4744186	0.72477067	0.6545454	0.618683	133.01685	81.983154
495	"428"	46	83	252	175	"VTD-22"	"VTD-22"	"46083VTD-22"	"A"	"VTD-FairviewTwp-FairviewTown"	"VTD-FairviewTwp-FairviewTown"	0	"G5240"	"N"	46418591	421402	43.192123	-96.519554	"175"	"1"	"428"	"Lincoln"	"Fairview Inc/Fairview Township"	130.0	87.0	43.0	54.0	78.0	67.0	67.0	0.33076924	0.59090906	0.5	0.47474748	61.71717	68.28283
496	"448"	46	83	2098	1450	"VTD-15"	"VTD-15"	"46083VTD-15"	"A"	"VTD - SpringdaleTwp"	"VTD - SpringdaleTwp"	0	"G5240"	"N"	77588633	359419	43.467987	-96.66463	"1450"	"1"	"448"	"Lincoln"	"Springdale Township"	1133.0	761.0	372.0	468.0	683.0	560.0	591.0	0.32833186	0.593397	0.51346654	0.47918487	542.91644	590.08356
497	"430"	46	83	2561	1660	"VTD-H1"	"VTD-H1"	"46083VTD-H1"	"A"	"VTD - Harrisburg Ward 1 (part of precinct 27)"	"VTD - Harrisburg Ward 1 (part of precinct 27)"	0	"G5240"	"N"	4237266	0	43.43237	-96.706505	"2717"	"0.610967979"	"430"	"Lincoln"	"Harrisburg"	868.1855	458.83694	409.34854	267.60397	602.4144	318.9253	557.2028	0.47149894	0.6924157	0.6359833	0.6001402	521.033	347.15247
498	"442"	46	83	1812	1251	"VTD116"	"VTD116"	"46083VTD116"	"A"	"VTD - Sioux Falls precinct 1-16"	"VTD - Sioux Falls precinct 1-16"	0	"G5240"	"N"	1866914	0	43.490322	-96.8011	"1251"	"1"	"442"	"Lincoln"	"Sioux Falls 1-16"	686.0	322.0	364.0	181.0	506.0	217.0	476.0	0.53061223	0.73653567	0.68686867	0.65150046	446.92932	239.07066
499	"427"	46	83	194	142	"VTD-08"	"VTD-08"	"46083VTD-08"	"A"	"VTD-DelawareTwp"	"VTD-DelawareTwp"	0	"G5240"	"N"	92939304	0	43.214314	-96.86516	"142"	"1"	"427"	"Lincoln"	"Delaware Township"	96.0	64.0	32.0	35.0	65.0	38.0	63.0	0.33333334	0.65	0.62376237	0.53872055	51.71717	44.28283
500	"449"	46	83	1278	813	"VTD-T3"	"VTD-T3"	"46083VTD-T3"	"A"	"VTD - Tea Ward 3 (part of precinct 24)"	"VTD - Tea Ward 3 (part of precinct 24)"	0	"G5240"	"N"	1840188	0	43.45148	-96.82829	"2379"	"0.341740227"	"449"	"Lincoln"	"Tea City"	456.2232	257.67212	198.55107	139.77176	322.26105	171.55359	292.52963	0.435206	0.6974852	0.6303387	0.5883807	268.43292	187.79027
501	"449"	46	83	1080	680	"VTD-T2"	"VTD-T2"	"46083VTD-T2"	"A"	"VTD - Tea Ward 2 (part of precinct 24)"	"VTD - Tea Ward 2 (part of precinct 24)"	0	"G5240"	"N"	988395	0	43.450897	-96.836586	"2379"	"0.285834384"	"449"	"Lincoln"	"Tea City"	381.5889	215.51912	166.06978	116.906265	269.5418	143.48886	244.67424	0.435206	0.6974852	0.6303387	0.5883807	224.51955	157.06935
502	"449"	46	83	1448	886	"VTD-T1"	"VTD-T1"	"46083VTD-T1"	"A"	"VTD - Tea Ward 1 (part of precinct 24)"	"VTD - Tea Ward 1 (part of precinct 24)"	0	"G5240"	"N"	1429630	0	43.45235	-96.84208	"2379"	"0.372425389"	"449"	"Lincoln"	"Tea City"	497.1879	280.80875	216.37915	152.32199	351.19714	186.95755	318.79614	0.435206	0.6974852	0.6303387	0.5883807	292.53577	204.65213
503	"429"	46	83	354	263	"VTD-11"	"VTD-11"	"46083VTD-11"	"A"	"VTD-GrantTwp"	"VTD-GrantTwp"	0	"G5240"	"N"	92069574	0	43.30115	-96.86531	"263"	"1"	"429"	"Lincoln"	"Grant Township"	202.0	116.0	86.0	70.0	134.0	70.0	135.0	0.42574257	0.65686274	0.6585366	0.58101475	117.364975	84.635025
504	"426"	46	83	1800	1273	"VTD-16"	"VTD-16"	"46083VTD-16"	"A"	"VTD - DelapreTwp"	"VTD - DelapreTwp"	0	"G5240"	"N"	89248817	0	43.46313	-96.84597	"1273"	"1"	"426"	"Lincoln"	"Delapre Township"	979.0	614.0	365.0	370.0	622.0	434.0	562.0	0.3728294	0.6270161	0.564257	0.5220762	511.11258	467.88742
505	"424"	46	83	537	423	"VTD-C4"	"VTD-C4"	"46083VTD-C4"	"A"	"VTD - Canton Ward 4 (part of precinct 30)"	"VTD - Canton Ward 4 (part of precinct 30)"	0	"G5240"	"N"	3228405	0	43.29995	-96.56938	"872"	"0.485091743"	"424"	"Lincoln"	"Canton 4 & 5"	278.92776	142.61697	136.31078	77.61468	210.52982	104.29472	183.36469	0.48869565	0.73063976	0.63743675	0.6203178	173.02385	105.9039
506	"423"	46	83	577	433	"VTD-C3"	"VTD-C3"	"46083VTD-C3"	"A"	"VTD - Canton Ward 3 (part of precinct 20)"	"VTD - Canton Ward 3 (part of precinct 20)"	0	"G5240"	"N"	1062520	0	43.29768	-96.601494	"1385"	"0.312635379"	"423"	"Lincoln"	" Canton 1,2,3"	292.93936	159.13141	133.80794	81.91047	215.71841	112.861374	186.95596	0.45677695	0.7247899	0.6235662	0.6025281	176.50418	116.435165
507	"423"	46	83	562	402	"VTD-C2"	"VTD-C2"	"46083VTD-C2"	"A"	"VTD - Canton Ward 2 (part of precinct 20)"	"VTD - Canton Ward 2 (part of precinct 20)"	0	"G5240"	"N"	1860282	0	43.305374	-96.60682	"1385"	"0.290252708"	"423"	"Lincoln"	" Canton 1,2,3"	271.9668	147.73863	124.22816	76.04621	200.27437	104.78123	173.57112	0.45677695	0.7247899	0.6235662	0.6025281	163.86763	108.09916
508	"423"	46	83	756	550	"VTD-C1"	"VTD-C1"	"46083VTD-C1"	"A"	"VTD - Canton Ward 1 (part of precinct 20)"	"VTD - Canton Ward 1 (part of precinct 20)"	0	"G5240"	"N"	1695965	71337	43.3093	-96.57977	"1385"	"0.397111913"	"423"	"Lincoln"	" Canton 1,2,3"	372.09387	202.12996	169.9639	104.04332	274.00723	143.3574	237.47293	0.45677695	0.7247899	0.6235662	0.6025281	224.197	147.89687
509	"424"	46	83	625	449	"VTD-C5"	"VTD-C5"	"46083VTD-C5"	"A"	"VTD - Canton Ward 5 (part of precinct 30)"	"VTD - Canton Ward 5 (part of precinct 30)"	0	"G5240"	"N"	425104	0	43.30445	-96.58501	"872"	"0.514908257"	"424"	"Lincoln"	"Canton 4 & 5"	296.07224	151.38303	144.68922	82.38532	223.47018	110.70528	194.63531	0.48869565	0.73063976	0.63743675	0.6203178	183.65889	112.41335
510	"433"	46	83	533	383	"VTD-13"	"VTD-13"	"46083VTD-13"	"A"	"VTD - La ValleyTwp"	"VTD - La ValleyTwp"	0	"G5240"	"N"	89552018	0	43.386772	-96.748764	"383"	"1"	"433"	"Lincoln"	"LaValley Township"	264.0	172.0	92.0	102.0	170.0	129.0	141.0	0.34848484	0.625	0.5222222	0.5	132.0	132.0
511	"450"	46	83	1175	833	"VTD-23"	"VTD-23"	"46083VTD-23"	"A"	"VTD - LynnTwp-WorthingTown"	"VTD - LynnTwp-WorthingTown"	0	"G5240"	"N"	93078959	66213	43.293926	-96.73729	"833"	"1"	"450"	"Lincoln"	"Worthing/Lynn Township"	548.0	312.0	236.0	154.0	412.0	177.0	391.0	0.43065694	0.72791517	0.6883803	0.617717	338.5089	209.49109
512	"441"	46	83	1890	1260	"VTD114"	"VTD114"	"46083VTD114"	"A"	"VTD-Sioux Falls precinct 1-14"	"VTD-Sioux Falls precinct 1-14"	0	"G5240"	"N"	1362446	0	43.495132	-96.81703	"1260"	"1"	"441"	"Lincoln"	"Sioux Falls 1-14"	655.0	333.0	322.0	205.0	449.0	243.0	411.0	0.49160305	0.68654436	0.6284404	0.6021396	394.40143	260.59857
513	"431"	46	83	846	605	"VTD-06"	"VTD-06"	"46083VTD-06"	"A"	"VTD - Highland/CantonTwp"	"VTD - Highland/CantonTwp"	0	"G5240"	"N"	192933574	63854	43.26117	-96.625946	"605"	"1"	"431"	"Lincoln"	"Highland/Canton Township"	419.0	229.0	190.0	137.0	299.0	166.0	272.0	0.45346063	0.6857798	0.6210046	0.5885537	246.60402	172.39598
514	"422"	46	83	21	20	"VTD-B2"	"VTD-B2"	"46083VTD-B2"	"A"	"VTD- Beresford ward 2 (part of precinct 26)"	"VTD- Beresford ward 2 (part of precinct 26)"	0	"G5240"	"N"	609861	0	43.08675	-96.790985	"724"	"0.027624309"	"422"	"Lincoln"	"Beresford/Pleasant/Brooklyn"	12.209945	6.79558	5.414365	3.480663	8.7569065	4.3093925	7.9834256	0.44343892	0.71557564	0.6494382	0.6030075	7.3626885	4.847256
515	"422"	46	83	560	442	"VTD-26"	"VTD-26"	"46083VTD-26"	"A"	"VTD-precinct 26 Brooklyn, Pleasant twps, Beresford town"	"VTD-precinct 26 Brooklyn, Pleasant twps, Beresford town"	0	"G5240"	"N"	184806965	108013	43.13354	-96.8148	"724"	"0.610497238"	"422"	"Lincoln"	"Beresford/Pleasant/Brooklyn"	269.83978	150.18233	119.657455	76.92265	193.52762	95.23757	176.4337	0.44343892	0.71557564	0.6494382	0.6030075	162.71541	107.12437
516	"453"	46	85	316	223	"VTD-6"	"VTD-6"	"46085VTD-6"	"A"	"VTD-precinct 6 Reliance"	"VTD-precinct 6 Reliance"	0	"G5240"	"N"	409831362	1282425	43.93999	-99.61792	"223"	"1"	"453"	"Lyman"	"#06 RELIANCE"	149.0	82.0	67.0	56.0	94.0	56.0	94.0	0.44966444	0.62666667	0.62666667	0.56792873	84.62138	64.37862
517	"454"	46	85	1353	798	"VTD-7"	"VTD-7"	"46085VTD-7"	"A"	"VTD-precinct 7 LowerBrule"	"VTD-precinct 7 LowerBrule"	0	"G5240"	"N"	228937188	81746823	44.168022	-99.60359	"798"	"1"	"454"	"Lyman"	"#07 LOWER BRULE"	292.0	24.0	268.0	17.0	274.0	17.0	277.0	0.91780823	0.9415808	0.9421769	0.9338654	272.68872	19.311289
518	"455"	46	85	456	351	"VTD-9"	"VTD-9"	"46085VTD-9"	"A"	"VTD-precinct 9 Kennebec"	"VTD-precinct 9 Kennebec"	0	"G5240"	"N"	959897954	14058069	43.925568	-99.874886	"351"	"1"	"455"	"Lyman"	"#09 KENNEBEC"	254.0	190.0	64.0	94.0	164.0	113.0	145.0	0.2519685	0.6356589	0.56201553	0.4844156	123.04156	130.95844
519	"456"	46	85	671	522	"VTD-12"	"VTD-12"	"46085VTD-12"	"A"	"VTD-precinct 12 Presho"	"VTD-precinct 12 Presho"	0	"G5240"	"N"	971696683	2632265	43.927002	-100.11604	"522"	"1"	"456"	"Lyman"	"#12 PRESHO"	369.0	256.0	113.0	126.0	257.0	165.0	215.0	0.30623305	0.6710183	0.56578946	0.5167844	190.69347	178.30653
520	"457"	46	85	211	160	"VTD-13"	"VTD-13"	"46085VTD-13"	"A"	"VTD-precinct 13 Vivian"	"VTD-precinct 13 Vivian"	0	"G5240"	"N"	609342074	1392997	43.984566	-100.27394	"160"	"1"	"457"	"Lyman"	"#13 VIVIAN"	118.0	86.0	32.0	59.0	62.0	72.0	51.0	0.27118644	0.5123967	0.41463414	0.40055248	47.265194	70.73481
521	"452"	46	85	647	513	"VTD-4"	"VTD-4"	"46085VTD-4"	"A"	"VTD-precinct 4 Oacoma"	"VTD-precinct 4 Oacoma"	0	"G5240"	"N"	637354545	41101655	43.814667	-99.53419	"513"	"1"	"452"	"Lyman"	"#04 OACOMA"	348.0	202.0	146.0	114.0	247.0	124.0	242.0	0.41954023	0.68421054	0.6612022	0.59069765	205.56279	142.43721
522	"451"	46	85	101	82	"VTD-1"	"VTD-1"	"46085VTD-1"	"A"	"VTD-precinct 1 Iona"	"VTD-precinct 1 Iona"	0	"G5240"	"N"	435535219	25455691	43.59654	-99.46805	"82"	"1"	"451"	"Lyman"	"#01 IONA"	74.0	54.0	20.0	21.0	54.0	24.0	52.0	0.27027026	0.72	0.68421054	0.56	41.44	32.56
523	"469"	46	87	1147	837	"VTD-1"	"VTD-1"	"46087VTD-1"	"A"	"VTD-precinct 1"	"VTD-precinct 1"	0	"G5240"	"N"	276243891	3292578	43.724876	-97.19936	"837"	"1"	"469"	"McCook"	"Montrose Area-Rural"	565.0	272.0	293.0	141.0	436.0	177.0	406.0	0.5185841	0.7556326	0.69639796	0.657971	371.75363	193.24638
524	"471"	46	87	1347	1019	"VTD-5"	"VTD-5"	"46087VTD-5"	"A"	"VTD-precinct 5"	"VTD-precinct 5"	0	"G5240"	"N"	3217460	0	43.722786	-97.38937	"1019"	"1"	"471"	"McCook"	"Salem City"	699.0	382.0	317.0	185.0	537.0	217.0	510.0	0.453505	0.7437673	0.70151305	0.6350093	443.87152	255.1285
525	"467"	46	87	926	685	"VTD-4"	"VTD-4"	"46087VTD-4"	"A"	"VTD-precinct 4"	"VTD-precinct 4"	0	"G5240"	"N"	370171808	1814530	43.58422	-97.4826	"685"	"1"	"467"	"McCook"	"Bridgewater Area-Rural"	489.0	348.0	141.0	224.0	284.0	245.0	266.0	0.28834355	0.5590551	0.5205479	0.4582228	224.07095	264.92905
526	"470"	46	87	640	458	"VTD-6"	"VTD-6"	"46087VTD-6"	"A"	"VTD-precinct 6"	"VTD-precinct 6"	0	"G5240"	"N"	371612468	1092648	43.766243	-97.37965	"458"	"1"	"470"	"McCook"	"Salem Area-Rural"	344.0	195.0	149.0	108.0	245.0	114.0	241.0	0.43313953	0.69405097	0.67887324	0.6036122	207.64258	136.35742
527	"472"	46	87	299	223	"VTD-2"	"VTD-2"	"46087VTD-2"	"A"	"VTD-precinct 2"	"VTD-precinct 2"	0	"G5240"	"N"	185901762	631914	43.76245	-97.53852	"223"	"1"	"472"	"McCook"	"Spencer Area-Rural"	161.0	79.0	82.0	46.0	121.0	36.0	132.0	0.50931674	0.7245509	0.78571427	0.67540324	108.73992	52.260082
528	"468"	46	87	1259	942	"VTD-3"	"VTD-3"	"46087VTD-3"	"A"	"VTD-precinct 3"	"VTD-precinct 3"	0	"G5240"	"N"	280034729	66844	43.571865	-97.26816	"942"	"1"	"468"	"McCook"	"Canistota Area-Rural"	607.0	370.0	237.0	222.0	383.0	262.0	354.0	0.39044482	0.63305783	0.5746753	0.5328227	323.4234	283.5766
529	"474"	46	89	291	263	"VTD-E3"	"VTD-E3"	"46089VTD-E3"	"A"	"VTD-Eureka ward 3"	"VTD-Eureka ward 3"	0	"G5240"	"N"	1180623	0	45.775345	-99.61104	"385"	"0.683116883"	"474"	"McPherson"	"central"	174.87793	117.4961	57.381817	63.52987	112.031166	81.29091	97.685715	0.328125	0.6381323	0.5458015	0.5045161	88.22873	86.64919
530	"478"	46	89	289	251	"VTD-E2"	"VTD-E2"	"46089VTD-E2"	"A"	"VTD-Eureka ward 2"	"VTD-Eureka ward 2"	0	"G5240"	"N"	585516	118984	45.76853	-99.62336	"364"	"0.68956044"	"478"	"McPherson"	"southwest"	187.56044	119.98351	67.57692	65.50824	116.53571	75.16209	108.26099	0.3602941	0.6401515	0.5902256	0.5286783	99.159134	88.401306
531	"476"	46	89	284	237	"VTD-E1"	"VTD-E1"	"46089VTD-E1"	"A"	"VTD-Eureka ward 1"	"VTD-Eureka ward 1"	0	"G5240"	"N"	607176	54513	45.773087	-99.62595	"367"	"0.645776567"	"476"	"McPherson"	"northwest"	179.52588	127.21799	52.307903	78.784744	102.678474	87.17984	95.57493	0.2913669	0.5658363	0.5229682	0.4608076	82.72689	96.798996
532	"475"	46	89	171	132	"VTD-L1"	"VTD-L1"	"46089VTD-L1"	"A"	"VTD-Leola town ward 1 (part of NE Leola precinct)"	"VTD-Leola town ward 1 (part of NE Leola precinct)"	0	"G5240"	"N"	741486	13078	45.72424	-98.9392	"361"	"0.36565097"	"475"	"McPherson"	"northeast leola"	87.75623	58.138504	29.61773	40.587257	48.265926	44.243767	44.609417	0.3375	0.54320985	0.5020576	0.46143252	40.49358	47.262653
533	"473"	46	89	94	73	"VTD101"	"VTD101"	"46089VTD101"	"A"	"VTD-101 precinct"	"VTD-101 precinct"	0	"G5240"	"N"	361164282	10544276	45.84601	-99.11833	"73"	"1"	"473"	"McPherson"	"101"	45.0	34.0	11.0	18.0	31.0	21.0	29.0	0.24444444	0.63265306	0.58	0.49305555	22.1875	22.8125
534	"477"	46	89	387	262	"VTDSEL"	"VTDSEL"	"46089VTDSEL"	"A"	"VTD-Southeast Leola"	"VTD-Southeast Leola"	0	"G5240"	"N"	694650581	1389058	45.673737	-98.813286	"373"	"0.702412869"	"477"	"McPherson"	"southeast leola"	186.1394	125.7319	60.407505	74.455765	112.38606	89.908844	99.040215	0.3245283	0.60150373	0.52416354	0.48375	90.04494	96.09447
535	"476"	46	89	164	130	"VTD-NW"	"VTD-NW"	"46089VTD-NW"	"A"	"VTD-Northwest precinct"	"VTD-Northwest precinct"	0	"G5240"	"N"	594771115	4795764	45.86128	-99.52131	"367"	"0.354223433"	"476"	"McPherson"	"northwest"	98.47411	69.78201	28.692099	43.21526	56.321526	47.820164	52.425068	0.2913669	0.5658363	0.5229682	0.4608076	45.37762	53.096493
536	"478"	46	89	135	113	"VTD-SW"	"VTD-SW"	"46089VTD-SW"	"A"	"VTD-Southwest precinct"	"VTD-Southwest precinct"	0	"G5240"	"N"	553077890	7171237	45.650993	-99.46963	"364"	"0.31043956"	"478"	"McPherson"	"southwest"	84.43956	54.016483	30.423077	29.491758	52.464287	33.837914	48.73901	0.3602941	0.6401515	0.5902256	0.5286783	44.641365	39.7982
537	"477"	46	89	141	111	"VTD-L3"	"VTD-L3"	"46089VTD-L3"	"P"	"VTD-Leola town ward 3 (part of SE Leola precinct)"	"VTD-Leola town ward 3 (part of SE Leola precinct)"	0	"G5240"	"S"	586566	0	45.71893	-98.933624	"373"	"0.297587131"	"477"	"McPherson"	"southeast leola"	78.86059	53.268097	25.592493	31.544235	47.61394	38.091152	41.959785	0.3245283	0.60150373	0.52416354	0.48375	38.14881	40.71178
538	"475"	46	89	145	107	"VTD-L2"	"VTD-L2"	"46089VTD-L2"	"A"	"VTD-Leola town ward 2 (part of NE Leola precinct)"	"VTD-Leola town ward 2 (part of NE Leola precinct)"	0	"G5240"	"N"	522249	0	45.719242	-98.944534	"361"	"0.296398892"	"475"	"McPherson"	"northeast leola"	71.135735	47.127422	24.00831	32.900276	39.124653	35.864265	36.160664	0.3375	0.54320985	0.5020576	0.46143252	32.82434	38.311394
539	"475"	46	89	208	122	"VTDNEL"	"VTDNEL"	"46089VTDNEL"	"A"	"VTD-Northeast Leola"	"VTD-Northeast Leola"	0	"G5240"	"N"	234516066	898363	45.738415	-99.03624	"361"	"0.337950139"	"475"	"McPherson"	"northeast leola"	81.10803	53.734074	27.37396	37.512466	44.609417	40.891968	41.229916	0.3375	0.54320985	0.5020576	0.46143252	37.425884	43.68215
540	"474"	46	89	150	122	"VTD-CN"	"VTD-CN"	"46089VTD-CN"	"A"	"VTD-Central precinct"	"VTD-Central precinct"	0	"G5240"	"N"	501490151	13584341	45.75115	-99.33165	"385"	"0.316883117"	"474"	"McPherson"	"central"	81.12208	54.503895	26.618181	29.470129	51.96883	37.70909	45.314285	0.328125	0.6381323	0.5458015	0.5045161	40.927395	40.194683
541	"461"	46	91	493	391	"VTD-A4"	"VTD-A4"	"46091VTD-A4"	"A"	"VTD-precinct A4"	"VTD-precinct A4"	0	"G5240"	"N"	274810465	5741516	45.633965	-97.80534	"391"	"1"	"461"	"Marshall"	"4"	290.0	102.0	188.0	44.0	249.0	69.0	227.0	0.64827585	0.8498294	0.7668919	0.7554039	219.06712	70.93288
542	"462"	46	91	843	678	"VTD-A5"	"VTD-A5"	"46091VTD-A5"	"A"	"VTD-precinct A5"	"VTD-precinct A5"	0	"G5240"	"N"	321959705	5861185	45.857666	-97.31414	"678"	"1"	"462"	"Marshall"	"5"	220.0	89.0	131.0	50.0	168.0	63.0	155.0	0.5954546	0.7706422	0.71100914	0.69207317	152.2561	67.743904
543	"466"	46	91	711	474	"VTD-A9"	"VTD-A9"	"46091VTD-A9"	"A"	"VTD precinct A9"	"VTD precinct A9"	0	"G5240"	"N"	662103259	6761415	45.74051	-97.84439	"474"	"1"	"466"	"Marshall"	"9"	239.0	100.0	139.0	43.0	205.0	53.0	193.0	0.58158994	0.8266129	0.7845529	0.73260576	175.09277	63.90723
544	"464"	46	91	326	263	"VTD-A7"	"VTD-A7"	"46091VTD-A7"	"A"	"VTD-precinct A7"	"VTD-precinct A7"	0	"G5240"	"N"	230920732	49403655	45.619568	-97.41938	"263"	"1"	"464"	"Marshall"	"7"	176.0	93.0	83.0	47.0	133.0	50.0	135.0	0.4715909	0.73888886	0.7297297	0.6487985	114.18854	61.81146
545	"460"	46	91	623	510	"VTD-A3"	"VTD-A3"	"46091VTD-A3"	"A"	"VTD-Britton ward 3"	"VTD-Britton ward 3"	0	"G5240"	"N"	91433696	1238460	45.811676	-97.800354	"510"	"1"	"460"	"Marshall"	"3"	302.0	115.0	187.0	59.0	247.0	79.0	228.0	0.6192053	0.8071895	0.742671	0.7234973	218.49617	83.50382
